Node1,Node2,Weight
133,134,69
123,135,58
70,86,32
104,107,5
104,111,15
86,88,89
115,122,57
83,100,3
50,93,41
45,53,66
80,128,20
5,43,62
13,29,16
52,61,63
59,85,13
101,119,24
112,134,96
81,96,42
35,64,24
41,47,39
8,44,63
48,54,39
86,128,73
147,149,32
17,25,9
71,115,92
94,144,79
7,9,60
66,96,3
86,117,71
113,146,64
124,141,93
16,42,94
70,89,52
47,70,25
125,140,80
94,137,83
114,145,38
6,55,62
74,93,42
70,76,67
63,129,89
133,148,9
112,126,90
41,46,19
52,67,100
75,101,46
36,59,23
37,75,3
33,41,63
38,72,48
8,33,4
89,113,49
17,38,55
20,60,37
28,50,89
21,53,35
41,125,22
83,119,61
111,134,44
89,91,2
39,60,12
73,88,2
100,125,97
112,115,67
38,63,45
30,79,60
67,110,71
115,116,51
88,99,28
109,148,100
62,85,98
28,30,33
96,116,67
29,48,55
128,148,11
43,93,29
42,48,79
44,69,100
132,137,3
33,45,59
134,136,84
131,148,29
40,43,40
108,116,23
33,64,30
85,103,22
89,90,43
71,92,80
27,101,45
16,55,52
75,108,42
76,90,20
99,115,20
93,119,59
89,138,84
17,42,27
76,99,67
146,149,88
96,130,13
42,61,23
24,63,33
137,146,5
40,53,25
15,59,58
11,72,44
120,128,45
108,145,2
117,130,34
82,132,59
115,134,31
73,74,45
103,105,47
38,54,96
83,91,75
89,104,4
133,140,22
112,118,77
111,148,26
89,126,84
105,130,75
42,81,18
81,108,66
38,84,94
38,45,89
6,19,44
9,19,58
72,90,5
9,15,53
10,28,31
76,88,2
40,58,51
33,44,46
97,112,0
103,112,55
14,33,4
102,128,34
89,132,58
78,105,2
118,132,36
40,57,52
15,51,1
48,88,32
51,81,61
110,117,86
111,122,73
55,74,35
131,145,55
53,65,80
80,98,56
66,82,12
25,29,10
86,90,90
53,97,49
10,11,77
47,111,36
115,119,16
54,105,34
23,53,58
78,115,7
58,82,79
3,4,33
48,71,21
137,147,5
58,130,16
137,143,88
101,108,72
67,79,86
19,32,83
