Node1,Node2,Weight
86,88,55
56,58,100
30,32,39
61,62,83
52,53,26
57,61,73
92,93,60
61,63,98
45,48,17
96,97,7
27,29,34
44,46,1
55,57,66
19,21,39
96,99,2
22,23,15
19,20,81
57,58,76
76,78,18
40,42,72
91,92,24
51,52,75
28,29,44
63,67,22
46,49,62
38,41,97
66,67,43
64,65,77
37,38,84
2,3,43
86,89,6
6,7,29
8,10,87
54,56,85
51,54,28
56,60,46
14,16,63
5,10,70
67,68,61
93,94,34
65,67,89
59,60,75
3,4,60
21,23,43
5,6,34
95,96,8
81,85,3
85,86,8
9,14,87
6,8,73
51,53,19
56,57,40
46,48,35
81,82,7
25,26,58
25,27,19
14,15,85
58,59,94
94,95,52
77,79,35
45,49,34
23,25,2
64,69,42
39,40,33
54,55,27
38,42,75
69,70,24
86,87,42
33,34,36
79,82,66
76,79,18
70,73,43
73,75,96
24,28,38
29,32,79
8,9,37
88,90,7
47,48,35
5,7,42
0,1,6
63,66,37
87,89,87
75,76,40
82,84,92
46,47,75
90,93,88
26,27,12
18,19,41
1,2,84
20,21,36
27,28,17
62,64,70
26,28,72
60,61,78
50,53,39
12,14,73
52,54,84
12,13,86
28,32,74
89,91,4
17,19,5
83,84,54
62,63,94
36,37,43
21,22,95
28,30,92
78,80,41
78,81,41
