Node1,Node2,Weight
65,88,5
11,29,81
9,23,24
112,158,88
182,189,16
47,70,22
139,154,59
98,159,22
123,138,43
69,146,60
102,121,100
9,57,90
82,86,0
39,55,76
100,103,99
23,51,61
63,102,38
56,77,22
114,125,54
73,95,31
10,62,7
89,122,27
167,176,69
27,38,66
173,177,18
89,116,38
121,126,99
58,96,58
5,11,43
105,138,89
98,133,78
114,169,82
80,86,79
90,105,34
84,92,43
135,164,91
90,134,38
75,97,59
135,171,92
137,155,55
98,122,31
33,46,79
186,189,9
85,100,31
27,74,12
150,170,21
78,127,8
42,63,33
64,70,49
127,134,89
139,160,70
9,19,62
0,29,40
103,113,66
97,128,47
98,110,37
154,167,88
104,187,35
83,143,38
38,87,63
61,72,44
163,174,53
97,162,58
64,107,23
144,162,82
42,50,12
133,167,79
28,40,63
148,164,27
158,173,43
142,150,58
43,103,63
194,196,18
89,157,100
13,41,72
103,131,39
171,195,43
113,123,60
12,61,24
165,167,22
64,109,79
47,82,26
61,134,53
100,101,34
127,136,64
76,91,81
29,54,40
121,139,11
98,111,59
62,68,80
55,80,24
108,139,56
68,72,68
137,166,56
139,177,26
78,107,51
14,38,10
58,60,57
192,198,53
85,94,56
69,82,13
164,178,98
117,177,98
159,199,97
119,183,38
20,57,1
140,153,64
21,54,91
77,101,77
96,102,35
61,96,21
136,161,29
148,158,66
129,136,38
35,40,71
165,175,7
118,137,6
98,128,97
132,152,37
74,103,57
118,127,93
68,88,30
52,67,44
136,142,90
17,51,21
16,23,19
20,30,82
106,115,12
43,91,7
99,124,79
26,51,56
32,122,35
160,170,84
144,164,42
14,62,82
153,184,9
60,140,58
175,185,4
0,34,43
50,63,51
121,174,12
165,173,89
68,78,73
84,109,69
96,128,72
135,142,66
59,62,42
195,198,3
65,101,59
159,181,3
6,29,50
93,124,49
55,58,56
12,27,80
104,137,59
81,110,44
86,87,88
144,171,18
49,53,65
89,101,0
178,181,1
173,174,17
184,188,36
9,24,46
72,101,97
148,154,27
40,56,50
94,147,46
71,117,72
9,17,57
119,145,81
24,46,65
88,130,58
68,74,92
82,126,71
26,47,26
48,89,50
165,198,77
138,150,18
18,67,88
134,153,7
168,188,79
67,123,63
156,190,81
147,194,10
149,191,20
14,33,21
13,26,49
105,154,44
126,166,84
136,181,59
75,83,22
148,170,27
121,129,20
45,46,69
88,103,97
113,130,63
25,84,94
0,8,61
4,24,21
60,107,21
1,41,68
36,66,20
87,112,99
148,155,98
116,161,85
158,164,68
20,48,8
157,173,65
67,128,39
50,67,97
55,117,70
23,54,64
141,188,53
84,97,81
4,36,5
182,185,88
65,99,10
61,66,61
64,73,23
77,84,13
55,75,55
10,53,65
186,191,62
99,116,33
74,104,58
84,103,44
28,73,11
43,58,75
173,180,51
155,196,42
44,50,100
5,13,10
127,150,63
134,141,88
41,46,100
154,174,95
122,156,57
122,130,95
105,183,11
67,86,69
82,128,64
113,131,91
52,59,1
60,88,2
156,196,14
74,92,97
53,117,94
147,171,35
61,79,82
82,96,73
46,59,72
90,112,55
35,44,42
123,158,16
19,30,65
94,111,13
38,40,20
63,70,34
138,195,2
86,135,85
92,99,16
46,120,8
87,91,13
99,144,5
48,74,66
9,37,46
67,117,73
103,175,22
11,13,2
57,64,42
110,165,42
3,33,77
10,71,31
185,187,65
19,37,48
74,97,10
8,56,47
153,157,91
81,88,85
69,98,54
24,40,26
150,171,71
116,185,30
87,128,77
91,114,41
57,80,76
80,96,14
95,165,38
84,89,43
175,177,59
82,115,26
20,56,28
34,43,20
134,145,18
112,165,44
11,18,76
13,27,47
42,56,39
7,38,91
170,178,57
180,198,96
100,104,95
151,180,89
60,70,85
63,107,66
5,7,87
161,191,44
139,147,50
8,24,12
65,87,47
160,161,78
85,90,31
14,71,84
93,128,30
129,149,7
158,162,3
115,146,33
112,143,49
166,197,81
56,103,11
7,27,68
12,18,81
61,68,41
116,143,77
83,88,45
35,50,29
103,129,7
13,52,79
11,51,24
55,83,76
65,91,3
33,83,21
155,182,1
162,166,97
126,136,56
63,101,78
9,38,14
52,55,26
71,97,63
40,94,33
155,177,62
139,166,88
94,146,53
111,143,85
75,95,45
7,23,27
90,120,86
57,112,35
95,114,94
40,48,2
53,59,39
117,125,66
4,26,53
124,139,97
1,8,25
130,141,75
26,107,56
128,172,0
32,45,97
9,55,42
161,187,81
53,78,69
141,145,23
18,36,0
27,41,95
66,115,41
67,68,97
91,133,45
176,184,89
133,136,66
143,180,34
83,102,21
3,23,28
10,37,37
22,47,81
64,90,66
131,137,84
34,69,84
83,130,28
188,191,90
71,90,44
2,24,76
99,135,6
15,52,25
50,70,8
87,96,81
3,29,88
87,99,96
158,172,64
146,156,10
18,81,15
147,148,7
19,103,54
47,59,79
34,36,89
105,137,1
189,191,96
94,132,1
177,178,90
66,111,97
43,96,26
111,120,10
19,89,20
109,163,59
130,175,43
55,63,32
176,193,47
108,121,77
131,132,14
58,73,32
143,188,74
129,165,7
34,42,63
61,91,13
80,110,37
159,180,34
132,146,27
149,169,33
55,90,46
100,105,23
96,119,19
49,91,20
150,163,6
109,130,2
36,41,94
119,123,88
75,101,5
97,113,26
77,117,93
63,80,68
48,61,89
178,187,29
73,117,6
133,135,67
1,20,49
179,185,56
139,164,20
187,190,91
131,182,87
46,47,82
114,165,25
30,32,23
157,171,68
105,139,75
6,39,35
3,22,38
50,86,67
75,79,76
24,59,67
150,161,100
121,154,24
20,60,7
58,76,84
172,195,3
92,96,4
20,64,30
45,74,90
30,47,43
79,184,26
166,198,39
71,87,37
6,57,25
144,166,36
81,116,40
59,87,15
18,40,65
82,93,29
13,45,72
52,53,15
91,96,23
144,179,26
64,88,70
27,63,61
90,136,0
117,162,48
25,47,60
60,62,30
94,100,94
38,75,88
59,160,75
121,151,58
136,171,34
9,30,67
142,179,50
67,81,19
91,102,57
28,29,7
78,108,39
64,105,8
102,123,77
14,64,6
149,184,12
98,129,59
78,85,51
51,82,1
51,52,63
90,100,80
13,20,29
189,194,45
127,131,73
48,51,24
148,156,34
164,166,60
175,196,65
40,71,25
115,154,79
5,52,67
91,134,78
128,135,80
69,129,82
34,72,23
77,98,97
67,139,68
166,186,30
104,113,59
64,92,28
113,154,59
111,145,68
33,55,69
90,98,25
88,95,69
103,159,0
32,37,63
64,170,1
17,75,81
72,79,2
71,75,88
163,190,22
169,186,75
87,149,0
81,94,39
26,39,63
128,141,93
110,123,66
58,67,92
114,132,15
134,187,93
39,64,15
40,57,86
134,168,92
104,117,31
115,117,60
105,119,79
40,42,68
105,126,19
24,47,47
41,65,14
60,71,32
101,128,70
68,142,52
54,77,0
53,82,69
120,121,46
120,132,74
130,154,23
50,89,87
161,169,15
156,171,71
43,84,44
59,102,12
163,184,92
90,122,16
70,89,36
32,58,52
46,49,71
160,167,2
137,163,39
23,35,32
78,97,85
125,177,59
149,154,71
52,75,82
157,187,35
140,155,38
9,22,51
30,42,94
51,70,91
95,102,27
97,98,26
95,104,28
57,81,31
96,98,32
156,187,89
48,69,13
0,20,97
114,130,48
42,72,60
57,101,42
150,169,98
129,133,90
106,153,90
38,96,56
80,102,33
12,23,98
158,196,28
76,106,94
137,167,25
87,88,93
14,42,28
26,29,35
123,128,32
125,151,13
30,37,36
93,142,57
84,93,16
149,196,35
50,125,45
10,65,91
100,121,75
113,150,17
112,148,61
48,67,39
44,48,50
141,158,61
42,53,41
56,99,67
76,78,76
166,174,89
55,59,13
53,73,89
21,63,87
134,179,42
75,109,47
88,96,57
179,195,37
33,57,99
23,42,86
57,63,32
133,168,79
152,169,96
137,159,24
147,151,99
135,160,79
101,120,71
22,63,99
9,33,17
108,156,55
21,50,98
31,72,47
186,187,25
159,165,55
138,162,77
70,84,24
136,176,6
71,108,58
81,90,18
20,77,5
16,88,41
138,164,72
98,106,67
92,102,34
132,149,52
74,98,24
37,54,32
129,180,55
139,143,77
160,188,72
148,189,82
4,39,46
23,63,88
65,68,55
124,142,88
89,110,44
132,156,64
33,38,32
156,193,38
79,125,64
35,81,92
11,14,75
145,167,10
137,175,76
47,48,89
0,21,42
139,146,93
59,89,21
144,156,45
130,152,55
137,149,47
1,18,17
43,92,69
176,183,27
171,177,89
55,92,79
136,198,24
84,144,10
15,34,65
73,76,90
122,131,38
43,51,7
189,197,3
161,178,85
124,178,48
153,160,45
30,31,31
159,178,22
0,25,62
72,74,81
18,74,63
131,145,88
75,78,56
74,134,20
72,117,14
35,43,28
106,110,6
30,62,80
33,41,46
186,198,47
179,199,8
4,82,43
88,123,69
0,14,25
45,62,98
18,33,71
29,40,49
80,87,4
103,156,56
18,41,80
70,102,45
160,181,54
141,187,7
43,88,50
41,49,45
43,79,82
81,132,80
87,140,57
108,166,39
160,180,98
179,191,12
88,91,64
78,100,42
162,169,20
24,32,84
105,112,48
111,160,13
16,30,26
96,107,86
48,85,19
185,186,53
4,32,85
65,92,61
82,90,86
41,68,100
119,131,88
46,63,98
60,61,75
108,110,74
104,115,16
95,108,75
40,51,40
70,104,87
14,39,4
67,77,28
116,164,14
107,111,68
58,81,77
16,51,0
49,101,25
20,25,67
43,55,77
51,72,89
167,182,68
116,152,8
144,145,11
183,195,54
89,127,74
37,81,38
43,56,40
148,174,48
61,67,90
141,184,33
136,185,24
67,89,17
174,182,36
171,186,92
105,134,43
90,92,66
68,95,13
48,86,16
117,132,55
132,137,40
49,68,53
180,186,47
70,134,24
158,167,88
25,53,67
13,56,78
20,33,60
71,83,92
153,181,43
15,41,93
104,164,55
161,177,77
43,130,80
65,120,28
115,140,96
166,192,39
153,172,63
141,169,22
132,158,45
96,108,45
46,72,78
35,86,11
119,122,17
171,189,1
190,193,13
128,181,26
27,40,88
17,62,45
86,95,84
112,171,67
42,96,4
23,27,75
163,165,66
13,14,54
35,49,0
117,130,7
150,190,14
93,105,23
34,63,1
11,32,41
36,54,58
80,91,3
131,163,11
147,160,98
55,62,53
