Node1,Node2,Weight
53,65,70
19,30,100
81,86,92
63,82,88
19,20,41
13,28,42
3,8,31
0,6,87
84,85,28
6,11,59
14,22,63
20,43,41
10,27,31
21,26,25
75,87,54
66,68,50
76,79,33
78,81,57
65,67,36
81,89,73
3,11,84
18,20,52
27,36,92
35,36,87
58,70,54
33,38,84
2,8,36
5,21,47
33,34,12
0,11,96
22,35,29
32,46,78
60,65,5
19,27,14
32,47,66
10,42,99
58,65,5
11,12,16
4,25,95
46,68,42
84,96,32
56,57,16
30,49,96
65,70,12
30,35,63
35,44,34
41,50,67
11,16,29
28,54,67
56,60,17
28,29,56
9,11,20
78,82,49
97,99,43
88,89,69
37,47,28
71,77,51
40,44,23
14,33,26
32,35,33
11,32,47
44,57,13
8,11,54
25,39,38
85,98,31
3,24,21
72,75,29
57,58,77
48,54,50
55,67,36
67,75,28
83,90,98
59,67,47
29,37,57
3,17,3
20,30,42
70,74,51
2,7,86
30,44,75
0,20,32
63,77,24
59,64,13
15,21,16
83,87,66
48,49,11
25,32,91
1,2,0
82,89,63
86,95,19
26,41,42
31,47,82
79,97,15
0,29,23
10,16,26
26,27,85
0,13,17
63,81,58
60,79,87
55,62,28
43,60,97
68,77,21
2,5,13
13,19,7
54,63,40
72,83,98
27,40,63
45,65,60
17,25,97
24,37,55
19,36,7
33,44,57
48,63,97
17,34,35
84,91,54
34,49,31
95,98,70
51,61,12
83,84,8
0,9,75
66,77,68
88,90,25
74,75,98
50,61,57
59,61,91
80,85,75
58,68,28
40,56,47
11,26,5
35,45,88
22,38,51
45,60,31
25,42,49
46,63,12
37,59,34
34,43,57
1,41,68
6,7,23
53,57,35
33,39,73
57,74,21
60,68,6
9,12,26
37,38,66
53,58,88
76,80,13
33,49,76
2,13,79
12,26,85
45,48,22
60,72,56
56,63,45
82,90,34
13,22,43
23,32,49
8,18,57
91,97,2
50,58,16
21,33,19
39,40,26
34,41,37
44,50,46
33,37,48
5,10,17
27,33,75
10,12,44
80,96,47
86,98,49
59,62,42
74,82,13
17,49,6
59,66,97
94,99,73
58,60,17
74,84,72
7,18,17
51,75,34
32,53,79
2,14,79
29,47,1
58,80,92
40,41,37
12,37,29
76,84,98
14,26,52
67,70,3
