Node1,Node2,Weight
4,5,27
48,49,69
10,11,94
7,11,57
69,70,44
95,96,31
89,92,20
47,48,74
112,115,19
26,29,97
139,143,43
78,80,62
38,40,6
121,124,84
126,129,85
9,11,23
110,114,76
79,82,8
180,181,9
163,164,54
136,139,5
170,172,50
86,88,40
137,138,47
96,98,76
168,171,54
141,142,83
80,82,63
149,150,85
151,155,83
30,32,3
132,134,72
100,105,48
0,1,66
51,54,71
78,81,87
150,151,30
5,8,44
118,123,58
117,119,0
113,114,48
187,190,88
2,4,44
150,152,76
180,182,47
139,141,73
37,41,3
66,68,66
88,89,10
55,58,14
68,69,91
186,189,70
27,29,38
198,199,92
16,18,82
117,120,77
8,11,15
90,98,0
31,33,50
140,141,84
145,147,100
31,32,45
16,19,33
182,186,37
83,84,85
67,69,63
121,122,86
8,10,67
131,135,99
194,199,69
70,71,34
131,132,63
113,116,16
143,147,14
33,36,31
197,199,21
59,60,36
116,120,82
56,57,44
45,48,0
26,27,63
100,102,35
22,24,93
145,148,65
176,177,11
108,111,70
116,119,66
157,160,14
173,179,49
116,118,35
141,143,90
194,197,32
37,40,49
105,109,17
132,137,75
10,12,98
84,88,64
66,69,25
192,195,76
179,182,10
77,78,11
115,118,54
128,130,80
36,38,72
13,14,49
134,135,7
18,22,36
156,160,1
99,102,68
19,23,18
137,139,98
101,104,75
129,130,40
192,193,80
69,72,87
93,97,7
29,31,47
141,144,66
161,162,39
85,87,78
73,76,69
124,125,64
158,160,10
47,50,77
19,22,67
18,20,26
172,176,41
53,54,38
22,28,68
1,2,53
188,189,94
86,89,89
21,22,16
87,88,32
22,25,13
22,26,36
139,142,90
105,108,37
114,120,41
152,155,76
139,140,37
120,121,58
17,19,10
133,135,86
150,155,32
84,86,10
23,25,50
35,38,78
152,154,53
165,166,74
62,63,3
175,178,43
110,111,100
60,63,83
88,91,94
136,138,25
58,61,73
75,78,71
103,104,77
131,136,61
87,91,10
196,198,73
17,20,89
29,30,60
145,146,2
151,153,31
4,7,48
157,159,89
109,111,78
154,156,76
68,70,64
95,97,13
42,44,99
98,101,34
184,185,47
161,165,26
6,8,66
1,4,94
1,5,31
30,33,6
171,173,54
176,178,17
44,48,88
81,83,30
99,101,43
13,15,83
154,157,35
118,120,8
0,3,30
14,16,92
154,155,54
181,183,95
127,128,6
10,15,10
8,13,12
138,140,26
129,131,26
125,127,5
13,17,17
189,193,8
178,180,90
146,149,28
15,16,71
38,41,3
114,115,41
3,4,50
193,196,54
47,49,83
178,182,3
9,10,86
27,30,70
169,172,0
11,15,61
23,26,64
167,170,29
71,72,67
91,93,47
180,183,62
115,119,30
129,133,45
197,198,56
186,190,3
52,53,50
57,59,46
135,138,52
6,7,23
141,145,48
194,195,19
31,34,56
132,135,7
33,34,33
142,146,54
135,137,0
156,157,47
97,100,80
74,79,36
28,32,85
193,194,5
148,150,43
155,157,15
82,84,90
43,47,61
79,83,56
46,47,85
192,197,36
54,57,6
30,36,27
81,84,95
192,196,47
120,122,31
179,181,54
82,83,56
143,145,51
65,68,44
34,36,34
37,39,46
176,179,80
122,128,5
105,107,32
115,116,23
75,76,83
114,118,8
101,102,54
50,54,48
1,6,51
185,188,33
6,9,71
35,39,74
3,6,49
196,197,7
144,145,10
161,163,42
153,157,8
12,15,62
168,174,44
183,185,82
53,57,1
189,190,70
90,92,76
55,59,6
18,19,7
169,170,95
64,65,4
191,195,55
101,103,74
29,33,2
155,158,78
175,176,49
142,143,5
88,90,12
130,133,16
160,163,81
8,9,68
82,85,40
52,54,48
160,161,38
124,127,19
87,90,78
45,47,20
162,165,43
12,13,88
148,151,16
163,165,84
54,56,49
25,27,62
138,142,27
157,158,83
39,40,7
25,28,52
76,78,55
42,45,7
105,106,14
86,90,67
107,108,80
173,176,76
85,88,42
164,166,99
181,184,50
123,124,46
54,58,21
125,126,36
94,97,99
119,121,41
172,174,12
17,22,70
116,117,74
39,41,45
0,4,87
11,14,84
171,174,48
71,73,38
73,75,44
58,59,37
81,82,59
173,177,3
132,133,50
70,72,75
172,173,40
60,61,52
178,179,21
57,58,48
153,158,62
125,128,95
37,38,3
153,156,26
62,66,26
147,150,31
183,184,29
28,31,45
60,62,42
28,30,31
68,71,0
3,5,25
164,169,65
11,13,60
149,151,87
103,106,29
109,112,6
45,46,18
173,178,13
109,110,21
112,114,14
30,31,66
109,113,7
158,159,32
160,164,77
79,80,75
73,74,51
122,124,15
124,128,55
89,90,26
118,119,6
162,163,19
113,115,61
20,21,1
119,122,87
15,18,83
30,35,15
195,198,40
87,89,91
44,46,82
85,86,66
118,121,53
49,51,69
10,13,69
187,189,0
188,191,1
193,195,100
195,196,90
80,84,29
172,175,42
93,95,77
32,34,74
171,172,95
19,20,55
14,15,22
76,82,81
159,160,71
186,188,12
148,149,52
130,131,64
134,137,33
168,169,91
77,80,74
59,61,87
154,158,89
190,193,73
56,60,21
100,101,71
174,175,11
96,97,24
32,36,58
126,127,64
71,76,53
164,167,74
64,66,71
20,25,39
29,32,87
28,29,68
111,114,34
59,62,52
41,45,96
28,33,8
101,106,35
78,82,33
15,17,10
34,37,75
142,145,75
104,105,51
1,3,76
155,156,10
91,92,90
133,136,6
20,23,84
17,21,59
122,123,31
61,65,29
92,95,28
120,123,73
41,44,35
65,67,100
44,47,48
80,83,88
7,8,3
51,53,61
133,137,95
170,173,30
183,187,76
110,112,72
66,67,75
34,38,36
189,192,18
158,162,41
175,177,62
65,66,6
135,136,62
24,26,34
71,74,97
39,42,48
117,121,90
21,24,85
143,144,95
21,26,8
119,120,14
169,171,63
36,40,94
130,132,40
74,77,6
181,185,82
84,85,47
55,57,67
43,44,38
32,35,39
54,55,55
177,178,45
127,130,19
45,49,37
15,20,89
46,48,1
67,70,87
188,190,97
106,107,11
98,99,61
146,148,99
189,191,50
50,52,58
110,115,15
98,100,23
67,68,81
94,95,71
185,187,72
102,104,22
20,22,17
49,50,44
103,105,54
26,28,56
21,23,37
8,12,71
9,12,31
83,85,74
159,162,9
152,153,51
64,67,27
136,137,24
128,129,46
102,105,70
195,197,74
196,199,51
153,159,19
175,179,8
63,65,42
35,37,88
122,125,37
120,124,72
133,138,13
194,196,92
158,161,51
55,56,76
76,79,82
90,91,73
59,63,76
