Node1,Node2,Weight
3,10,0
8,17,84
7,19,18
17,18,66
12,17,65
9,19,26
9,11,74
6,18,15
12,15,88
10,19,51
11,18,86
2,8,87
6,13,24
10,16,53
11,17,91
4,10,76
3,7,52
9,12,88
0,13,75
2,4,98
16,17,7
6,7,79
2,3,19
6,15,24
9,14,61
12,14,80
11,13,82
6,14,27
8,15,40
12,19,5
10,17,52
15,17,21
7,9,16
3,6,98
1,3,56
1,14,95
1,17,34
7,8,72
1,16,43
4,5,45
5,15,34
3,11,41
5,6,67
5,12,52
7,15,71
0,12,50
2,7,68
10,13,20
8,14,68
4,9,67
0,16,88
4,12,98
8,11,19
0,17,14
3,4,8
9,10,16
4,8,85
1,2,82
4,11,51
3,19,61
15,16,2
1,6,71
6,12,57
2,5,96
11,16,52
14,17,80
1,12,31
9,15,37
1,10,71
8,9,19
5,9,97
10,15,62
14,16,91
3,13,5
2,13,0
1,9,5
10,18,17
0,5,64
3,9,79
15,19,98
11,12,5
9,17,98
0,10,90
7,16,34
0,6,13
10,14,81
8,10,81
0,8,5
5,11,23
2,16,49
0,15,79
13,18,82
17,19,82
4,14,66
7,18,13
2,6,89
6,9,17
2,9,24
10,11,2
6,11,35
14,19,4
4,7,10
15,18,27
6,8,76
9,16,75
0,3,69
7,14,9
3,8,21
11,14,35
7,13,94
14,18,18
3,5,9
0,2,65
5,13,56
3,16,45
0,1,25
0,14,23
13,15,49
1,7,87
13,17,28
5,17,13
4,6,66
4,19,33
12,13,88
5,10,40
6,10,60
2,12,47
5,8,24
2,10,0
9,18,52
13,19,93
3,12,89
4,18,89
6,17,90
8,13,47
2,17,1
1,8,54
16,18,64
7,11,35
7,10,1
13,16,93
5,7,19
11,15,40
14,15,33
16,19,52
