Node1,Node2,Weight
43,48,97
32,44,28
7,13,38
15,34,98
33,39,78
28,39,51
33,42,86
15,21,3
17,19,74
13,30,51
9,27,90
2,19,28
26,32,9
6,13,94
28,45,12
18,41,67
13,17,69
3,5,39
22,31,4
30,46,2
6,28,12
15,19,70
45,48,12
29,42,66
4,26,85
3,7,91
37,46,29
29,44,78
36,41,76
26,28,56
10,32,15
5,18,7
9,12,51
20,21,45
15,17,89
14,31,95
19,20,18
4,15,2
11,45,5
24,46,15
28,34,69
0,9,68
26,34,29
11,23,48
25,42,87
18,29,86
40,46,34
7,17,41
28,32,4
21,25,77
11,33,55
31,41,18
7,16,100
16,18,19
32,33,11
18,26,48
26,27,61
4,12,48
0,10,89
35,39,86
5,22,82
38,40,64
26,29,34
0,6,80
42,46,1
26,30,12
22,36,39
15,32,52
34,44,9
5,25,0
7,31,92
25,30,95
27,28,72
21,31,93
5,17,29
7,15,86
15,18,44
37,42,61
10,17,30
34,48,9
40,49,31
27,32,100
43,44,58
3,4,76
11,14,80
5,12,8
37,45,74
11,25,52
34,40,20
11,16,8
14,22,64
39,47,72
31,47,28
8,19,6
12,21,16
15,30,11
13,45,92
13,31,19
3,20,100
40,44,27
20,32,4
21,26,65
36,40,10
29,36,57
44,48,48
6,15,91
4,23,14
28,41,87
33,36,33
11,15,50
6,23,4
17,33,12
33,35,62
16,40,73
19,24,59
25,33,37
47,48,80
26,39,3
25,26,25
26,35,73
0,5,98
36,38,53
21,33,5
42,49,25
7,20,66
2,3,45
11,19,69
13,39,65
19,26,35
34,42,94
11,24,9
12,15,58
41,42,27
31,48,79
25,27,56
27,40,61
28,29,44
25,28,40
14,18,14
13,20,53
3,6,39
4,7,80
8,9,78
24,31,30
1,12,84
31,44,66
9,19,88
35,48,51
24,43,67
3,9,5
29,33,93
35,45,66
25,34,64
7,10,64
29,35,85
23,24,6
28,42,18
38,43,3
14,37,77
1,18,26
13,38,100
22,38,29
16,35,0
20,24,59
38,45,14
8,22,41
1,9,79
14,16,8
10,15,62
44,49,52
0,8,91
18,33,76
13,14,88
40,45,50
32,40,92
26,45,66
18,20,81
13,27,99
36,37,50
9,13,44
20,35,53
0,13,90
22,28,46
32,42,67
1,5,85
1,15,26
0,2,44
4,8,37
17,30,22
44,47,72
24,44,60
25,35,57
23,46,48
24,40,37
8,24,40
1,6,79
27,30,97
6,12,64
11,34,1
22,25,89
18,27,11
24,38,30
15,29,88
41,48,46
16,30,4
5,10,13
19,37,39
32,37,46
16,21,39
21,47,72
20,38,18
38,47,12
16,23,99
1,7,82
2,6,27
25,39,53
43,47,81
11,31,34
19,43,9
23,36,13
10,16,87
4,6,63
24,29,35
37,43,7
33,40,3
